135914,4,14.327673,1
135920,4,14.496908,1
135925,4,14.833791,1
135930,4,14.800905,1
135936,4,14.222931,1
135942,4,13.346271,1
135947,4,12.577271,1
135953,4,11.915542,1
135958,4,12.199186,1
135963,4,12.455626,1
135969,4,12.499954,1
135974,4,12.178537,1
135980,4,11.961199,1
135985,4,11.554377,1
135991,4,11.694785,1
135996,4,12.258574,1
136002,4,12.974174,1
136008,4,12.340354,1
136013,4,12.834848,1
136019,4,12.472366,1
136024,4,12.766980,1
136030,4,12.245337,1
136035,4,11.627558,1
136041,4,12.055616,1
136046,4,12.873815,1
136052,4,13.384346,1
136057,4,14.101206,1
136063,4,14.388028,1
136068,4,14.161245,1
136074,4,13.692027,1
136079,4,12.816286,1
136084,4,12.991976,1
136089,4,13.863170,1
136095,4,13.930371,1
136100,4,13.912974,1
136106,4,13.750705,1
136112,4,12.985743,1
136117,4,12.778244,1
136123,4,13.081614,1
136128,4,13.108006,1
136134,4,12.822474,1
136139,4,12.959888,1
136145,4,13.054319,1
136151,4,12.686285,1
136157,4,12.332878,1
136162,4,11.979083,1
136168,4,11.389471,1
136173,4,11.664996,1
136178,4,11.290973,1
136184,4,12.063429,1
136190,4,12.562233,1
136195,4,12.645670,1
136201,4,11.638435,1
136206,4,12.181355,1
136212,4,12.459124,1
136217,4,12.449526,1
136222,4,13.499125,1
136228,4,13.843457,1
136233,4,13.973238,1
136239,4,14.100325,1
136244,4,13.922679,1
136250,4,13.491831,1
136255,4,13.171901,1
136261,4,13.077803,1
136266,4,13.133510,1
136272,4,13.777867,1
136277,4,14.176369,1
136283,4,13.960231,1
136288,4,14.101007,1
136293,4,13.976781,1
136298,4,13.403958,1
136303,4,13.331717,1
136309,4,13.402974,1
136314,4,12.622107,1
136320,4,12.255915,1
136326,4,12.583825,1
136331,4,11.580467,1
136336,4,12.173426,1
136341,4,11.766073,1
136346,4,11.926859,1
136352,4,11.929667,1
136357,4,11.905007,1
136362,4,12.533926,1
136368,4,12.885214,1
136373,4,12.368330,1
136379,4,11.894303,1
136384,4,12.020613,1
136390,4,11.935030,1
136395,4,11.667548,1
136400,4,11.817120,1
136406,4,12.399855,1
136411,4,12.463750,1
136416,4,12.891584,1
136422,4,13.153975,1
136427,4,13.114752,1
136433,4,12.835924,1
136439,4,13.565660,1
136444,4,13.357445,1
136449,4,13.078372,1
136455,4,13.037628,1
136460,4,13.162615,1
136466,4,13.535089,1
136472,4,13.083529,1
136477,4,12.893277,1
136483,4,13.381038,1
136488,4,13.617289,1
136493,4,13.514036,1
136499,4,13.937381,1
136504,4,14.309072,1
136510,4,13.379343,1
136515,4,13.764242,1
136521,4,14.123201,1
136526,4,14.431643,1
136531,4,14.634512,1
136536,4,14.788023,1
136541,4,15.144404,1
136547,4,14.909922,1
136552,4,14.538584,1
136557,4,14.088785,1
136563,4,13.562355,1
136568,4,13.042597,1
136574,4,12.334438,1
136579,4,11.953564,1
136584,4,11.730009,1
136590,4,11.197885,1
136595,4,11.611693,1
136601,4,11.247829,1
136606,4,10.728303,1
136612,4,10.745259,1
136617,4,10.734511,1
136623,4,10.621914,1
136628,4,10.502658,1
136633,4,10.274854,1
136639,4,10.092681,1
136644,4,10.331081,1
136650,4,9.651933,1
136655,4,10.122819,1
136661,4,9.982203,1
136666,4,10.586701,1
136672,4,11.494619,1
136677,4,12.163439,1
136683,4,13.001142,1
136688,4,14.070023,1
136694,4,14.474611,1
136699,4,14.506259,1
136705,4,13.855858,1
136710,4,14.556427,1
136716,4,14.811090,1
136721,4,14.484438,1
136727,4,14.728865,1
136732,4,14.878612,1
136738,4,14.317566,1
136743,4,14.369985,1
136749,4,14.124166,1
136755,4,14.432878,1
136760,4,14.534444,1
136765,4,13.784655,1
136771,4,14.229154,1
136776,4,14.149622,1
136781,4,14.468277,1
136787,4,14.000264,1
136792,4,13.822151,1
136798,4,13.503326,1
136803,4,13.280098,1
136809,4,13.968431,1
136814,4,14.577354,1
136819,4,14.143331,1
136825,4,14.458199,1
136830,4,14.827753,1
136836,4,14.996782,1
136841,4,14.741415,1
136847,4,14.882835,1
136853,4,14.316182,1
136858,4,14.375298,1
136863,4,13.800784,1
136869,4,13.937653,1
136875,4,14.182292,1
136880,4,13.568387,1
136886,4,13.293187,1
136891,4,12.842746,1
136896,4,13.023605,1
136902,4,12.648396,1
136908,4,12.191987,1
136913,4,11.745864,1
136919,4,11.284615,1
136924,4,10.336506,1
136929,4,10.887751,1
136935,4,10.408396,1
136941,4,9.967745,1
136946,4,10.162756,1
136952,4,9.957957,1
136957,4,10.220584,1
136963,4,10.580701,1
136968,4,10.648872,1
136974,4,11.100506,1
136980,4,10.889706,1
136986,4,11.003819,1
136991,4,11.130156,1
136997,4,11.204004,1
137003,4,11.195350,1
137008,4,11.352978,1
137014,4,11.888346,1
137019,4,12.787238,1
137025,4,13.390497,1
137030,4,13.790382,1
137036,4,14.157008,1
137041,4,13.156491,1
137047,4,12.971034,1
137052,4,13.904900,1
137058,4,13.883206,1
137063,4,13.372319,1
137069,4,12.967410,1
137074,4,12.570795,1
137080,4,12.489004,1
137085,4,12.690817,1
137091,4,13.052988,1
137097,4,12.659901,1
137102,4,12.542749,1
137108,4,13.275627,1
137114,4,13.018771,1
137119,4,13.421095,1
137125,4,13.355888,1
137130,4,13.174739,1
137136,4,12.440023,1
137142,4,12.119312,1
137147,4,12.382574,1
137153,4,13.067472,1
137158,4,13.132367,1
137164,4,12.380151,1
137170,4,11.933058,1
137175,4,12.503284,1
137181,4,12.482705,1
137187,4,13.335520,1
137193,4,13.520363,1
137198,4,13.631384,1
137203,4,13.942655,1
137209,4,14.749041,1
137214,4,14.963696,1
137220,4,14.966922,1
137225,4,14.841815,1
137231,4,14.968206,1
137236,4,15.386169,1
137241,4,14.636104,1
137247,4,15.369482,1
137252,4,14.934435,1
137257,4,14.351550,1
137263,4,13.942808,1
137268,4,13.570641,1
137274,4,13.586746,1
137280,4,13.452540,1
137285,4,13.203900,1
137291,4,13.519098,1
137296,4,12.742287,1
137301,4,12.902168,1
137307,4,12.304398,1
